Humidity;Pressure;Temperature
0,005625807;1015,49103;15,1836491
0,005766203;1015,45544;14,6707706
0,005857046;1015,27466;14,3449345
0,006156195;1015,12;14,3919926
0,006801098;1015,06555;16,3680668
0,007471873;1014,71753;17,59939
0,007191421;1014,40961;18,3189335
0,006937264;1013,91266;18,7263737
0,007049438;1012,4859;18,8546696
0,007279377;1011,89557;18,6452274
0,007948631;1011,50946;17,8586369
0,00854015;1011,10376;16,967371
0,009020681;1010,90222;16,5958195
0,009378994;1010,50854;16,2708073
0,009479687;1009,66626;16,1589298
0,00941392;1008,84235;16,0156193
0,009272454;1007,87268;16,5765018
0,009286652;1007,06909;17,3141727
0,00957852;1006,28894;17,2888737
0,009935759;1005,76752;17,2889042
0,010104599;1005,35907;17,2241154
0,010466733;1004,41376;17,0149174
0,010946007;1003,5036;16,9242191
0,011365453;1003,21191;16,8671513
0,011836743;1003,85339;16,9259586
0,012110407;1004,30981;16,877924
0,012021377;1004,28528;16,4355106
0,011846129;1004,74323;16,5913639
0,011746961;1005,72705;17,5088139
0,011645833;1006,70123;17,84939
0,010831265;1008,04822;18,2077579
0,009926952;1009,43048;18,8040409
0,009609557;1010,28076;18,7328739
0,00942326;1010,47424;18,7169743
0,009483873;1010,71716;17,7759953
0,00940524;1010,87341;17,0105228
0,009801142;1010,65723;16,857172
0,010521995;1010,09534;16,652277
0,010968627;1009,08301;16,7949467
0,011126892;1009,79456;16,6153202
0,010897606;1010,95807;17,2359867
0,010899857;1012,13123;17,9567204
0,01048517;1012,98926;18,6795902
0,010149183;1013,61218;18,2833195
0,010349237;1014,05719;18,2302494
0,010172509;1014,06891;17,9979191
0,010596145;1013,92737;17,3451481
0,010786549;1014,0481;16,9195194
0,010723652;1014,39185;16,67663
0,010498442;1014,8847;16,5169315
0,01024504;1015,09796;16,4429569
0,010374349;1015,0094;16,5309696
0,010714643;1015,46484;17,0574589
0,010846959;1016,23193;17,5891666
0,01021631;1016,76855;18,3275089
0,009679818;1016,64545;18,5969486
0,009472448;1016,34064;18,5653934
0,009186136;1015,98926;18,2930851
0,008978968;1015,52014;17,6936283
0,008803311;1015,43939;16,3254337
0,008734621;1015,56982;15,9226933
0,009014306;1015,56067;15,6712894
0,009421015;1015,31781;15,4353886
0,009760065;1014,77075;15,3195438
0,009900867;1014,49011;16,9656925
0,009407952;1014,68652;17,8341618
0,009037484;1014,70129;18,5120487
0,008860158;1014,31006;18,8077335
0,00882329;1013,87079;18,8362675
0,008912193;1013,6236;18,5621586
0,009063737;1013,59375;17,9389896
0,009075705;1013,79456;16,8084354
0,009249624;1014,02026;16,6702518
0,009589359;1014,08282;16,585413
0,009778103;1013,8031;16,5008793
0,009924343;1013,86719;16,4664249
0,010005352;1014,09845;17,2197819
0,010152761;1014,27069;18,0648441
0,009510912;1014,66394;18,929224
0,008776704;1014,93311;19,4712772
0,00846346;1014,85144;19,5567265
0,008269017;1014,61993;19,2913761
0,008347807;1014,37219;18,6111698
0,008593852;1014,09747;17,218256
0,009100738;1014,18262;17,012598
0,009753333;1014,40967;16,823267
0,010069883;1014,38354;16,6232853
0,010095578;1014,32117;16,5833683
0,010026287;1014,5368;17,5487919
0,01008501;1014,70752;18,8798466
0,009369235;1014,92212;19,686182
0,008936564;1015,07153;20,1165104
0,009027882;1015,06561;19,9992008
0,009554347;1015,00494;19,1508732
0,01027943;1014,55518;18,4627934
0,010636223;1014,15076;17,7620792
0,010991296;1014,05225;17,4748173
0,011048433;1013,69061;17,5445194
0,010941288;1012,82861;17,4842167
0,01045899;1011,31744;17,3234196
0,010739164;1009,86719;17,450861
0,011244526;1009,02228;17,8938541
0,011310445;1008,17108;18,601984
0,010458376;1007,92236;19,0286808
0,00907325;1008,05554;18,783289
0,008337153;1007,79919;18,2207279
0,008400593;1007,14954;17,5711918
0,00839363;1006,51569;17,0488224
0,008491358;1005,34985;16,9701481
0,009174629;1003,6405;16,826685
0,010008755;1001,76587;16,7170048
0,010383365;1000,25464;16,6100101
0,009511665;999,745728;16,6217289
0,008704331;999,78125;16,8986454
0,008454796;1000,16309;17,4382572
0,00829939;1000,32904;17,3481693
0,008627907;1000,08392;17,0498295
0,008919934;999,850769;16,8363285
0,009296365;999,92395;16,6056461
0,009459202;1000,35486;16,2172794
0,009547838;1000,98792;16,0950871
0,009567501;1001,86389;15,974268
0,009520086;1002,62402;15,8971195
0,009376966;1003,30798;15,9419804
0,009538021;1004,14795;16,4894657
0,009756994;1005,27124;17,0692387
0,009273661;1006,44531;17,7291508
0,008684503;1007,04858;18,1584415
0,008411543;1007,27405;17,9782963
0,008366786;1007,21887;17,7257328
0,008827405;1006,82605;16,9056034
0,009235734;1006,32318;16,5604496
0,009774622;1005,92358;16,5771122
0,010498017;1005,5636;16,6151676
0,010938352;1004,76355;16,6130009
0,011046912;1003,8186;16,4989262
0,011084214;1003,72986;16,9375858
0,011243785;1003,72888;17,4282475
0,011537923;1003,99164;17,6659184
0,011717109;1003,10266;17,6510258
0,011946762;1001,29871;17,6009159
0,012218165;999,109863;17,4794865
0,012771097;997,337646;17,4123173
0,011930361;997,10144;16,8708744
0,00971259;998,210938;16,1553288
0,009618271;998,993225;16,0087528
0,009706952;998,463623;16,0946903
0,009597445;997,919128;15,9789677
0,009297234;997,157227;16,1429386
0,008978253;996,689697;16,4600773
0,008945887;995,92749;16,7127934
0,009118984;995,15332;16,6827641
0,008960145;995,084473;16,7139835
0,007665745;994,57782;16,7749882
0,008611641;993,373108;16,1706181
0,00985768;993,88092;16,0977421
0,010364583;994,703918;16,1467533
0,010097414;995,187988;16,0395756
0,009520247;994,353088;15,8391361
0,009398853;992,584106;15,6808414
0,009055631;991,891113;15,712122
0,009015528;992,116638;16,0017948
0,008905998;992,768494;16,314661
0,008623205;993,72998;16,5635014
0,008347274;995,075012;16,1685429
0,008196639;996,100769;15,9960575
0,008609797;997,209351;15,7222233
0,008939732;998,588013;15,3683109
0,008918416;999,803589;15,2264652
0,008970241;1000,69141;15,2201786
0,008904679;1001,19;15,0713139
0,008739057;1001,66467;14,8816166
0,008448994;1002,49286;15,3583927
0,008136347;1003,65234;15,9680729
0,007535149;1004,77893;16,3923893
0,007108535;1006,15295;16,4914188
0,006931336;1007,2395;16,7119389
0,006986894;1008,17456;16,5366459
0,007647373;1008,84576;15,9361515
0,008374793;1009,38501;15,1945133
0,008740762;1009,76794;15,047327
0,008895102;1009,95575;14,8113651
0,009067397;1009,83752;14,7594852
0,009162825;1009,60046;14,5123234
0,009048754;1009,67731;15,3791142
0,008862497;1009,80981;16,1451359
0,008486688;1009,94843;16,7233219
0,008115643;1010,19995;17,017725
0,007766533;1010,52899;17,0044498
0,007776007;1010,77734;16,6465397
0,00824999;1010,94086;15,9145145
0,008832446;1011,34174;15,146204
0,009006187;1011,77423;14,8143253
0,008796736;1011,98346;14,4530888
0,008491002;1012,02704;14,2644596
0,008315376;1012,10565;14,0516605
0,008164959;1012,55347;14,6977177
0,008038775;1013,328;15,5661869
0,007393195;1013,90173;16,3384342
0,007186144;1013,97864;16,7142277
0,007379472;1013,91779;16,7020512
0,007982764;1013,9613;16,4145145
0,008693585;1014,52161;15,7584476
0,009063108;1015,59949;14,949213
0,008643908;1016,59412;14,4549503
0,007898469;1017,39203;14,081171
0,007281467;1017,7467;13,8067265
0,00690569;1018,09924;13,5774174
0,006517866;1018,76959;13,8587284
0,006207142;1019,29395;14,7229252
0,005756735;1019,59015;15,5144291
0,005569356;1019,65527;15,9294682
0,005466978;1019,79333;15,7840824
0,005454753;1020,27509;15,3111515
0,005599621;1020,85437;14,6859989
0,005909698;1021,46936;13,8764591
0,00590823;1022,1416;13,4535465
0,005832287;1022,35846;13,1029911
0,005834702;1022,27917;12,9169254
0,00582025;1022,51001;12,8822269
0,00575036;1023,23865;13,1924076
0,005711669;1024,28589;14,1492558
0,005743401;1024,58008;15,2150517
0,005907794;1024,60156;15,8690739
0,006072865;1024,19128;16,0580387
0,006205107;1023,56946;15,7765751
0,006378111;1022,84821;15,1091251
0,006448648;1022,04486;14,2835636
0,006751467;1020,44891;14,1605473
0,006886318;1018,36047;14,1709232
0,006803792;1015,67957;14,1440678
0,00700492;1012,66968;14,1265507
0,007425381;1009,29541;14,2743168
0,007865492;1006,81604;14,549036
0,008022112;1005,05652;14,7553043
0,008195357;1004,02161;15,0543461
0,008231447;1003,20715;15,1865788
0,008468546;1002,72314;15,1349125
0,00870961;1002,67029;14,9055119
0,008819208;1003,16467;14,5247746
0,008656371;1004,08929;14,5669498
0,008450277;1005,08398;14,5402164
0,008317789;1006,04285;14,484827
0,008211917;1007,27002;14,4113407
0,00811279;1009,04956;14,4600773
0,008177605;1010,68408;14,843195
0,008298581;1012,01733;15,3414555
0,008381123;1013,4328;15,6463261
0,008735698;1014,43219;15,3576603
0,008911137;1015,61719;15,1584415
0,008807857;1016,54248;14,9202518
0,008724416;1017,40698;14,7760258
0,008727793;1018,13403;14,7007694
0,008707774;1018,81769;14,5675297
0,008583176;1019,20892;14,4327335
0,008486256;1019,58844;14,3704472
0,008502191;1020,21094;14,4655094
0,008588223;1020,80719;14,9454288
0,008713271;1021,21899;15,3878727
0,008686256;1021,44263;15,5930119
0,008677646;1021,49231;15,5617619
0,008794561;1021,38153;15,3254032
0,008909332;1021,52466;15,0587101
0,008939459;1021,74988;14,8173466
0,008990046;1021,72717;14,6801701
0,009187617;1021,53943;14,5187016
0,009233439;1021,28827;14,4609623
0,00926245;1021,11206;14,3512211
0,00924824;1021,07501;14,5241337
0,009413099;1020,86792;15,2097111
0,009616407;1020,65961;16,0797062
0,009627469;1020,49036;16,6275272
0,009668542;1020,30377;16,5967655
0,00980193;1019,79309;16,2717533
0,010089714;1019,21497;15,783411
0,010238499;1018,80933;15,4033756
0,010046568;1018,33447;15,1403751
0,009752649;1018,0459;14,8343449
0,009408334;1017,70715;14,5175419
0,009009609;1017,11792;14,224268
0,008708986;1017,16541;14,359705
0,008767137;1017,67236;15,2115726
0,008913709;1017,95459;15,9364262
0,008719889;1018,02399;16,4461613
0,008469718;1018,00293;16,4703617
0,008422347;1018,03784;16,1675663
0,008813756;1018,36047;15,4992313
0,008989849;1018,62286;14,7627811
0,009009699;1018,86859;14,1403141
0,008849292;1019,26355;13,5744877
0,008616249;1019,505;13,5886173
0,008296264;1019,66272;13,3343754
0,008026735;1020,20264;13,911768
0,008084305;1020,77197;15,2076969
0,007681201;1020,94409;16,1086063
0,007146036;1020,62769;16,5688114
0,006715203;1020,15894;16,6557865
0,006715415;1019,8656;16,3222294
0,007245833;1019,93048;15,0701237
0,007680124;1020,09241;13,993494
0,007965785;1019,86908;13,5694828
0,00818147;1019,90369;13,19314
0,008212184;1019,40375;12,9324284
0,007983099;1018,66827;12,6729984
0,007742506;1018,45935;13,6642399
0,007623627;1017,80737;14,9660282
0,006832312;1016,96149;15,9458561
0,006671372;1016,1297;16,5433598
0,006766255;1015,08508;16,7308598
0,007012764;1014,30518;16,4425297
0,007468721;1013,4411;15,4221439
0,008120455;1013,18958;14,5637455
0,008293994;1013,24915;14,1394901
0,008034035;1013,38531;13,8675785
0,007745736;1012,7926;13,3350773
0,007677075;1012,05066;13,2789249
0,007355815;1011,72205;13,5548649
0,006909724;1011,89624;14,4054508
0,006010943;1011,82434;15,0463505
0,005577927;1011,26123;15,3836308
0,005309405;1010,49207;15,2536259
0,00516743;1010,14575;14,6283817
0,005630898;1010,70276;13,8159733
0,006094579;1011,71454;13,2980289
0,006099065;1012,48877;12,857996
0,006108625;1013,26428;12,5229435

